index,Package,Vulnerability,OS,Package_Version
6186,curl,CVE-2016-8617,debian:9,7.51.0-1
6187,curl,CVE-2016-8623,debian:9,7.51.0-1
6188,curl,CVE-2016-8619,debian:9,7.51.0-1
6189,curl,CVE-2017-7407,debian:9,7.52.1-4
6190,curl,CVE-2013-0249,debian:9,7.29.0-1
6191,curl,CVE-2016-5421,debian:9,7.50.1-1
6192,curl,CVE-2013-4545,debian:9,7.33.0-1
6193,curl,CVE-2005-0490,debian:9,7.13.0-2
6194,curl,CVE-2018-16839,debian:9,7.52.1-5+deb9u8
6195,curl,CVE-2012-0036,debian:9,7.24.0-1
6196,curl,CVE-2016-8615,debian:9,7.51.0-1
6197,curl,CVE-2018-1000121,debian:9,7.52.1-5+deb9u5
6198,curl,CVE-2013-1944,debian:9,7.29.0-2.1
6199,curl,CVE-2007-3564,debian:9,7.16.4-1
6200,curl,CVE-2016-9586,debian:9,7.52.1-1
6201,curl,CVE-2015-3144,debian:9,7.42.0-1
6202,curl,CVE-2006-1061,debian:9,7.15.3-1
6203,curl,CVE-2015-3148,debian:9,7.42.0-1
6204,curl,CVE-2019-5436,debian:9,#MAXV#
6205,curl,CVE-2019-3823,debian:9,7.52.1-5+deb9u9
6206,curl,CVE-2015-3153,debian:9,7.42.1-1
6207,curl,CVE-2018-1000005,debian:9,7.52.1-5+deb9u4
6208,curl,CVE-2016-7141,debian:9,7.51.0-1
6209,curl,CVE-2014-3620,debian:9,7.38.0-1
6210,curl,CVE-2015-3145,debian:9,7.42.0-1
6211,curl,CVE-2018-1000301,debian:9,7.52.1-5+deb9u6
6212,curl,CVE-2017-2629,debian:9,7.52.1-3
6213,curl,CVE-2017-7468,debian:9,7.52.1-5
6214,curl,CVE-2016-0755,debian:9,7.47.0-1
6215,curl,CVE-2016-3739,debian:9,7.50.1-1
6216,curl,CVE-2016-8618,debian:9,7.51.0-1
6217,curl,CVE-2017-1000254,debian:9,7.52.1-5+deb9u1
6218,curl,CVE-2016-8625,debian:9,7.51.0-1
6219,curl,CVE-2017-1000100,debian:9,7.52.1-5+deb9u1
6220,curl,CVE-2011-2192,debian:9,7.21.6-2
6221,curl,CVE-2016-5419,debian:9,7.50.1-1
6222,curl,CVE-2015-3236,debian:9,7.43.0-1
6223,curl,CVE-2016-5420,debian:9,7.50.1-1
6224,curl,CVE-2018-16890,debian:9,7.52.1-5+deb9u9
6225,curl,CVE-2015-3237,debian:9,7.43.0-1
6226,curl,CVE-2013-2174,debian:9,7.31.0-1
6227,curl,CVE-2018-1000120,debian:9,7.52.1-5+deb9u5
6228,curl,CVE-2016-8624,debian:9,7.51.0-1
6229,curl,CVE-2011-3389,debian:9,7.24.0-1
6230,curl,CVE-2010-0734,debian:9,7.20.0-1
6231,curl,CVE-2018-14618,debian:9,7.52.1-5+deb9u7
6232,curl,CVE-2017-8816,debian:9,7.52.1-5+deb9u3
6233,curl,CVE-2014-3613,debian:9,7.38.0-1
6234,curl,CVE-2017-1000257,debian:9,7.52.1-5+deb9u2
6235,curl,CVE-2014-0138,debian:9,7.36.0-1
6236,curl,CVE-2019-5481,debian:9,#MAXV#
6237,curl,CVE-2019-5482,debian:9,#MAXV#
6238,curl,CVE-2019-5482,debian:9,#MAXV#
6239,curl,CVE-2019-5481,debian:9,#MAXV#
6240,curl,CVE-2019-5482,debian:9,#MAXV#
6241,curl,CVE-2019-5481,debian:9,#MAXV#
6242,curl,CVE-2014-0139,ubuntu:12.04,7.22.0-3ubuntu4.8
6243,curl,CVE-2013-2174,ubuntu:12.04,7.22.0-3ubuntu4.2
6244,curl,CVE-2016-8621,ubuntu:12.04,7.22.0-3ubuntu4.17
6245,curl,CVE-2013-4545,ubuntu:12.04,7.22.0-3ubuntu4.4
6246,curl,CVE-2018-1000121,ubuntu:12.04,7.22.0-3ubuntu4.21
6247,curl,CVE-2016-8625,ubuntu:12.04,#MAXV#
6248,curl,CVE-2014-0015,ubuntu:12.04,7.22.0-3ubuntu4.7
6249,curl,CVE-2013-6422,ubuntu:12.04,7.22.0-3ubuntu4.6
6250,curl,CVE-2013-1944,ubuntu:12.04,7.22.0-3ubuntu4.1
6251,curl,CVE-2019-5436,ubuntu:12.04,7.22.0-3ubuntu4.26
6252,curl,CVE-2017-1000100,ubuntu:12.04,7.22.0-3ubuntu4.18
6253,curl,CVE-2016-8619,ubuntu:12.04,7.22.0-3ubuntu4.17
6254,curl,CVE-2015-3143,ubuntu:12.04,7.22.0-3ubuntu4.14
6255,curl,CVE-2016-8618,ubuntu:12.04,7.22.0-3ubuntu4.17
6256,curl,CVE-2016-5420,ubuntu:12.04,7.22.0-3ubuntu4.16
6257,curl,CVE-2016-7141,ubuntu:12.04,7.22.0-3ubuntu4.17
6258,curl,CVE-2014-3707,ubuntu:12.04,7.22.0-3ubuntu4.11
6259,curl,CVE-2015-3148,ubuntu:12.04,7.22.0-3ubuntu4.14
6260,curl,CVE-2018-16842,ubuntu:12.04,7.22.0-3ubuntu4.24
6261,curl,CVE-2017-1000254,ubuntu:12.04,7.22.0-3ubuntu4.18
6262,curl,CVE-2014-8150,ubuntu:12.04,7.22.0-3ubuntu4.12
6263,curl,CVE-2018-14618,ubuntu:12.04,7.22.0-3ubuntu4.23
6264,curl,CVE-2014-0138,ubuntu:12.04,7.22.0-3ubuntu4.8
6265,curl,CVE-2017-1000257,ubuntu:12.04,7.22.0-3ubuntu4.18
6266,curl,CVE-2018-1000301,ubuntu:12.04,7.22.0-3ubuntu4.21
6267,curl,CVE-2016-8616,ubuntu:12.04,7.22.0-3ubuntu4.17
6268,curl,CVE-2017-7407,ubuntu:12.04,7.22.0-3ubuntu4.18
6269,curl,CVE-2018-1000122,ubuntu:12.04,7.22.0-3ubuntu4.21
6270,curl,CVE-2016-5419,ubuntu:12.04,7.22.0-3ubuntu4.16
6271,curl,CVE-2016-8615,ubuntu:12.04,7.22.0-3ubuntu4.17
6272,curl,CVE-2019-3823,ubuntu:12.04,#MAXV#
6273,curl,CVE-2014-3613,ubuntu:12.04,7.22.0-3ubuntu4.10
6274,curl,CVE-2017-8817,ubuntu:12.04,7.22.0-3ubuntu4.19
6275,curl,CVE-2016-9586,ubuntu:12.04,7.22.0-3ubuntu4.18
6276,curl,CVE-2016-8623,ubuntu:12.04,7.22.0-3ubuntu4.17
6277,curl,CVE-2016-8617,ubuntu:12.04,7.22.0-3ubuntu4.17
6278,curl,CVE-2018-1000120,ubuntu:12.04,7.22.0-3ubuntu4.21
6279,curl,CVE-2016-7167,ubuntu:12.04,7.22.0-3ubuntu4.17
6280,curl,CVE-2016-8624,ubuntu:12.04,7.22.0-3ubuntu4.17
6281,curl,CVE-2018-1000007,ubuntu:12.04,7.22.0-3ubuntu4.20
6282,curl,CVE-2016-8622,ubuntu:12.04,7.22.0-3ubuntu4.17
6283,curl,CVE-2016-0755,ubuntu:12.04,7.22.0-3ubuntu4.15
6284,curl,CVE-2019-5482,ubuntu:12.04,#MAXV#
6285,curl,CVE-2019-5482,ubuntu:12.04,7.22.0-3ubuntu4.27
6286,curl,CVE-2019-5482,ubuntu:12.04,7.22.0-3ubuntu4.27
6287,curl,CVE-2019-5482,ubuntu:12.04,7.22.0-3ubuntu4.27
6288,curl,CVE-2016-7167,ubuntu:15.04,7.38.0-3ubuntu2.4
6289,curl,CVE-2015-3145,ubuntu:15.04,7.38.0-3ubuntu2.2
6290,curl,CVE-2016-8617,ubuntu:15.04,7.38.0-3ubuntu2.4
6291,curl,CVE-2016-8616,ubuntu:15.04,7.38.0-3ubuntu2.4
6292,curl,CVE-2016-8615,ubuntu:15.04,7.38.0-3ubuntu2.4
6293,curl,CVE-2016-5419,ubuntu:15.04,7.38.0-3ubuntu2.4
6294,curl,CVE-2016-5421,ubuntu:15.04,7.38.0-3ubuntu2.4
6295,curl,CVE-2015-3148,ubuntu:15.04,7.38.0-3ubuntu2.2
6296,curl,CVE-2016-7141,ubuntu:15.04,7.38.0-3ubuntu2.4
6297,curl,CVE-2016-5420,ubuntu:15.04,7.38.0-3ubuntu2.4
6298,curl,CVE-2016-8618,ubuntu:15.04,7.38.0-3ubuntu2.4
6299,curl,CVE-2015-3143,ubuntu:15.04,7.38.0-3ubuntu2.2
6300,curl,CVE-2016-8619,ubuntu:15.04,7.38.0-3ubuntu2.4
6301,curl,CVE-2016-0755,ubuntu:15.04,7.38.0-3ubuntu2.3
6302,curl,CVE-2017-1000257,ubuntu:15.04,#MAXV#
6303,curl,CVE-2016-8622,ubuntu:15.04,7.38.0-3ubuntu2.4
6304,curl,CVE-2016-8624,ubuntu:15.04,7.38.0-3ubuntu2.4
6305,curl,CVE-2015-3144,ubuntu:15.04,7.38.0-3ubuntu2.2
6306,curl,CVE-2016-8621,ubuntu:15.04,7.38.0-3ubuntu2.4
6307,curl,CVE-2016-8620,ubuntu:15.04,7.38.0-3ubuntu2.4
6308,curl,CVE-2015-3153,ubuntu:15.04,7.38.0-3ubuntu2.2
6309,curl,CVE-2016-8623,ubuntu:15.04,7.38.0-3ubuntu2.4
6310,curl,CVE-2018-1000301,ubuntu:16.04,7.47.0-1ubuntu2.8
6311,curl,CVE-2018-16890,ubuntu:16.04,7.47.0-1ubuntu2.12
6312,curl,CVE-2016-9586,ubuntu:16.04,7.47.0-1ubuntu2.3
6313,curl,CVE-2016-8623,ubuntu:16.04,7.47.0-1ubuntu2.2
6314,curl,CVE-2017-1000257,ubuntu:16.04,7.47.0-1ubuntu2.4
6315,curl,CVE-2017-1000101,ubuntu:16.04,7.47.0-1ubuntu2.3
6316,curl,CVE-2018-16842,ubuntu:16.04,7.47.0-1ubuntu2.11
6317,curl,CVE-2019-3822,ubuntu:16.04,7.47.0-1ubuntu2.12
6318,curl,CVE-2017-7407,ubuntu:16.04,7.47.0-1ubuntu2.3
6319,curl,CVE-2016-5419,ubuntu:16.04,7.47.0-1ubuntu2.1
6320,curl,CVE-2016-8615,ubuntu:16.04,7.47.0-1ubuntu2.2
6321,curl,CVE-2017-8817,ubuntu:16.04,7.47.0-1ubuntu2.5
6322,curl,CVE-2018-1000120,ubuntu:16.04,7.47.0-1ubuntu2.7
6323,curl,CVE-2019-3823,ubuntu:16.04,7.47.0-1ubuntu2.12
6324,curl,CVE-2018-1000005,ubuntu:16.04,7.47.0-1ubuntu2.6
6325,curl,CVE-2017-8816,ubuntu:16.04,7.47.0-1ubuntu2.5
6326,curl,CVE-2016-8616,ubuntu:16.04,7.47.0-1ubuntu2.2
6327,curl,CVE-2016-8619,ubuntu:16.04,7.47.0-1ubuntu2.2
6328,curl,CVE-2016-7141,ubuntu:16.04,7.47.0-1ubuntu2.2
6329,curl,CVE-2016-8618,ubuntu:16.04,7.47.0-1ubuntu2.2
6330,curl,CVE-2016-5420,ubuntu:16.04,7.47.0-1ubuntu2.1
6331,curl,CVE-2016-5421,ubuntu:16.04,7.47.0-1ubuntu2.1
6332,curl,CVE-2016-8625,ubuntu:16.04,#MAXV#
6333,curl,CVE-2018-1000007,ubuntu:16.04,7.47.0-1ubuntu2.6
6334,curl,CVE-2019-5436,ubuntu:16.04,7.47.0-1ubuntu2.13
6335,curl,CVE-2018-14618,ubuntu:16.04,7.47.0-1ubuntu2.9
6336,curl,CVE-2017-1000254,ubuntu:16.04,7.47.0-1ubuntu2.3
6337,curl,CVE-2016-8620,ubuntu:16.04,7.47.0-1ubuntu2.2
6338,curl,CVE-2018-16839,ubuntu:16.04,7.47.0-1ubuntu2.11
6339,curl,CVE-2016-8621,ubuntu:16.04,7.47.0-1ubuntu2.2
6340,curl,CVE-2017-1000100,ubuntu:16.04,7.47.0-1ubuntu2.3
6341,curl,CVE-2016-8624,ubuntu:16.04,7.47.0-1ubuntu2.2
6342,curl,CVE-2016-8622,ubuntu:16.04,7.47.0-1ubuntu2.2
6343,curl,CVE-2018-1000121,ubuntu:16.04,7.47.0-1ubuntu2.7
6344,curl,CVE-2016-8617,ubuntu:16.04,7.47.0-1ubuntu2.2
6345,curl,CVE-2018-1000122,ubuntu:16.04,7.47.0-1ubuntu2.7
6346,curl,CVE-2016-7167,ubuntu:16.04,7.47.0-1ubuntu2.2
6347,curl,CVE-2019-5482,ubuntu:16.04,#MAXV#
6348,curl,CVE-2019-5482,ubuntu:16.04,7.47.0-1ubuntu2.14
6349,curl,CVE-2019-5482,ubuntu:16.04,#MAXV#
6350,curl,CVE-2019-5482,ubuntu:16.04,7.47.0-1ubuntu2.14
6351,curl,CVE-2019-5482,ubuntu:16.04,7.47.0-1ubuntu2.14
6352,curl,CVE-2018-16842,ubuntu:18.04,7.58.0-2ubuntu3.5
6353,curl,CVE-2018-16890,ubuntu:18.04,7.58.0-2ubuntu3.6
6354,curl,CVE-2019-3823,ubuntu:18.04,7.58.0-2ubuntu3.6
6355,curl,CVE-2019-3822,ubuntu:18.04,7.58.0-2ubuntu3.6
6356,curl,CVE-2019-5436,ubuntu:18.04,7.58.0-2ubuntu3.7
6357,curl,CVE-2018-16839,ubuntu:18.04,7.58.0-2ubuntu3.5
6358,curl,CVE-2018-1000120,ubuntu:18.04,7.58.0-2ubuntu3
6359,curl,CVE-2018-1000301,ubuntu:18.04,7.58.0-2ubuntu3.1
6360,curl,CVE-2018-14618,ubuntu:18.04,7.58.0-2ubuntu3.3
6361,curl,CVE-2018-1000300,ubuntu:18.04,7.58.0-2ubuntu3.1
6362,curl,CVE-2018-1000122,ubuntu:18.04,7.58.0-2ubuntu3
6363,curl,CVE-2018-1000121,ubuntu:18.04,7.58.0-2ubuntu3
6364,curl,CVE-2018-0500,ubuntu:18.04,7.58.0-2ubuntu3.2
6365,curl,CVE-2019-5482,ubuntu:18.04,#MAXV#
6366,curl,CVE-2019-5481,ubuntu:18.04,#MAXV#
6367,curl,CVE-2019-5481,ubuntu:18.04,7.58.0-2ubuntu3.8
6368,curl,CVE-2019-5482,ubuntu:18.04,7.58.0-2ubuntu3.8
6369,curl,CVE-2019-5481,ubuntu:18.04,#MAXV#
6370,curl,CVE-2019-5482,ubuntu:18.04,#MAXV#
6371,curl,CVE-2019-5482,ubuntu:18.04,7.58.0-2ubuntu3.8
6372,curl,CVE-2019-5481,ubuntu:18.04,7.58.0-2ubuntu3.8
6373,curl,CVE-2019-5482,ubuntu:18.04,7.58.0-2ubuntu3.8
6374,curl,CVE-2019-5481,ubuntu:18.04,7.58.0-2ubuntu3.8
6375,curl,CVE-2015-3144,ubuntu:14.10,7.37.1-1ubuntu3.4
6376,curl,CVE-2015-3143,ubuntu:14.10,7.37.1-1ubuntu3.4
6377,curl,CVE-2015-3153,ubuntu:14.10,7.37.1-1ubuntu3.4
6378,curl,CVE-2014-3707,ubuntu:14.10,7.37.1-1ubuntu3.1
6379,curl,CVE-2015-3148,ubuntu:14.10,7.37.1-1ubuntu3.4
6380,curl,CVE-2014-8150,ubuntu:14.10,7.37.1-1ubuntu3.2
6381,curl,CVE-2015-3145,ubuntu:14.10,7.37.1-1ubuntu3.4
6382,curl,CVE-2017-7407,ubuntu:17.04,7.52.1-4ubuntu1.2
6383,curl,CVE-2016-8615,ubuntu:17.04,7.50.1-1ubuntu2
6384,curl,CVE-2017-8817,ubuntu:17.04,7.52.1-4ubuntu1.4
6385,curl,CVE-2016-8623,ubuntu:17.04,7.50.1-1ubuntu2
6386,curl,CVE-2017-1000101,ubuntu:17.04,7.52.1-4ubuntu1.2
6387,curl,CVE-2017-1000257,ubuntu:17.04,7.52.1-4ubuntu1.3
6388,curl,CVE-2016-8617,ubuntu:17.04,7.50.1-1ubuntu2
6389,curl,CVE-2016-7167,ubuntu:17.04,7.50.1-1ubuntu2
6390,curl,CVE-2016-8624,ubuntu:17.04,7.50.1-1ubuntu2
6391,curl,CVE-2016-8622,ubuntu:17.04,7.50.1-1ubuntu2
6392,curl,CVE-2017-1000100,ubuntu:17.04,7.52.1-4ubuntu1.2
6393,curl,CVE-2016-8620,ubuntu:17.04,7.50.1-1ubuntu2
6394,curl,CVE-2017-1000254,ubuntu:17.04,7.52.1-4ubuntu1.2
6395,curl,CVE-2016-8621,ubuntu:17.04,7.50.1-1ubuntu2
6396,curl,CVE-2017-7468,ubuntu:17.04,7.52.1-4ubuntu1.1
6397,curl,CVE-2016-8619,ubuntu:17.04,7.50.1-1ubuntu2
6398,curl,CVE-2016-7141,ubuntu:17.04,7.50.1-1ubuntu2
6399,curl,CVE-2016-8618,ubuntu:17.04,7.50.1-1ubuntu2
6400,curl,CVE-2017-8816,ubuntu:17.04,7.52.1-4ubuntu1.4
6401,curl,CVE-2016-8616,ubuntu:17.04,7.50.1-1ubuntu2
6402,curl,CVE-2014-0138,ubuntu:12.10,7.27.0-1ubuntu1.9
6403,curl,CVE-2013-6422,ubuntu:12.10,7.27.0-1ubuntu1.7
6404,curl,CVE-2013-4545,ubuntu:12.10,7.27.0-1ubuntu1.5
6405,curl,CVE-2013-2174,ubuntu:12.10,7.27.0-1ubuntu1.3
6406,curl,CVE-2013-1944,ubuntu:12.10,7.27.0-1ubuntu1.2
6407,curl,CVE-2014-0015,ubuntu:12.10,7.27.0-1ubuntu1.8
6408,curl,CVE-2013-0249,ubuntu:12.10,7.27.0-1ubuntu1.1
6409,curl,CVE-2014-0139,ubuntu:12.10,7.27.0-1ubuntu1.9
6410,curl,CVE-2016-9586,ubuntu:14.04,7.35.0-1ubuntu2.11
6411,curl,CVE-2016-8623,ubuntu:14.04,7.35.0-1ubuntu2.10
6412,curl,CVE-2019-3823,ubuntu:14.04,7.35.0-1ubuntu2.20
6413,curl,CVE-2017-8817,ubuntu:14.04,7.35.0-1ubuntu2.13
6414,curl,CVE-2014-3613,ubuntu:14.04,7.35.0-1ubuntu2.1
6415,curl,CVE-2018-1000122,ubuntu:14.04,7.35.0-1ubuntu2.15
6416,curl,CVE-2016-8615,ubuntu:14.04,7.35.0-1ubuntu2.10
6417,curl,CVE-2017-7407,ubuntu:14.04,7.35.0-1ubuntu2.11
6418,curl,CVE-2016-5419,ubuntu:14.04,7.35.0-1ubuntu2.8
6419,curl,CVE-2016-8616,ubuntu:14.04,7.35.0-1ubuntu2.10
6420,curl,CVE-2017-1000257,ubuntu:14.04,7.35.0-1ubuntu2.12
6421,curl,CVE-2017-1000101,ubuntu:14.04,7.35.0-1ubuntu2.11
6422,curl,CVE-2018-1000301,ubuntu:14.04,7.35.0-1ubuntu2.16
6423,curl,CVE-2018-16842,ubuntu:14.04,7.35.0-1ubuntu2.19
6424,curl,CVE-2018-14618,ubuntu:14.04,7.35.0-1ubuntu2.17
6425,curl,CVE-2014-8150,ubuntu:14.04,7.35.0-1ubuntu2.3
6426,curl,CVE-2016-5421,ubuntu:14.04,7.35.0-1ubuntu2.8
6427,curl,CVE-2016-8618,ubuntu:14.04,7.35.0-1ubuntu2.10
6428,curl,CVE-2016-5420,ubuntu:14.04,7.35.0-1ubuntu2.8
6429,curl,CVE-2016-7141,ubuntu:14.04,7.35.0-1ubuntu2.10
6430,curl,CVE-2014-3707,ubuntu:14.04,7.35.0-1ubuntu2.2
6431,curl,CVE-2015-3148,ubuntu:14.04,7.35.0-1ubuntu2.5
6432,curl,CVE-2017-1000254,ubuntu:14.04,7.35.0-1ubuntu2.11
6433,curl,CVE-2016-8619,ubuntu:14.04,7.35.0-1ubuntu2.10
6434,curl,CVE-2015-3143,ubuntu:14.04,7.35.0-1ubuntu2.5
6435,curl,CVE-2018-1000121,ubuntu:14.04,7.35.0-1ubuntu2.15
6436,curl,CVE-2019-5436,ubuntu:14.04,7.35.0-1ubuntu2.20+esm2
6437,curl,CVE-2014-3620,ubuntu:14.04,7.35.0-1ubuntu2.1
6438,curl,CVE-2016-8625,ubuntu:14.04,#MAXV#
6439,curl,CVE-2017-1000100,ubuntu:14.04,7.35.0-1ubuntu2.11
6440,curl,CVE-2016-8621,ubuntu:14.04,7.35.0-1ubuntu2.10
6441,curl,CVE-2016-8620,ubuntu:14.04,7.35.0-1ubuntu2.10
6442,curl,CVE-2018-16839,ubuntu:14.04,7.35.0-1ubuntu2.19
6443,curl,CVE-2018-1000007,ubuntu:14.04,7.35.0-1ubuntu2.14
6444,curl,CVE-2016-0755,ubuntu:14.04,7.35.0-1ubuntu2.6
6445,curl,CVE-2016-8622,ubuntu:14.04,7.35.0-1ubuntu2.10
6446,curl,CVE-2016-8624,ubuntu:14.04,7.35.0-1ubuntu2.10
6447,curl,CVE-2018-1000120,ubuntu:14.04,7.35.0-1ubuntu2.15
6448,curl,CVE-2016-7167,ubuntu:14.04,7.35.0-1ubuntu2.10
6449,curl,CVE-2015-3145,ubuntu:14.04,7.35.0-1ubuntu2.5
6450,curl,CVE-2016-8617,ubuntu:14.04,7.35.0-1ubuntu2.10
6451,curl,CVE-2019-5482,ubuntu:14.04,#MAXV#
6452,curl,CVE-2019-5482,ubuntu:14.04,#MAXV#
6453,curl,CVE-2019-5482,ubuntu:14.04,7.35.0-1ubuntu2.20+esm3
6454,curl,CVE-2019-5482,ubuntu:14.04,7.35.0-1ubuntu2.20+esm3
6455,curl,CVE-2019-5482,ubuntu:14.04,7.35.0-1ubuntu2.20+esm3
6456,curl,CVE-2019-3822,ubuntu:18.10,7.61.0-1ubuntu2.3
6457,curl,CVE-2019-5436,ubuntu:18.10,7.61.0-1ubuntu2.4
6458,curl,CVE-2018-16842,ubuntu:18.10,7.61.0-1ubuntu2.2
6459,curl,CVE-2019-3823,ubuntu:18.10,7.61.0-1ubuntu2.3
6460,curl,CVE-2018-16890,ubuntu:18.10,7.61.0-1ubuntu2.3
6461,curl,CVE-2018-16840,ubuntu:18.10,7.61.0-1ubuntu2.2
6462,curl,CVE-2018-16839,ubuntu:18.10,7.61.0-1ubuntu2.2
6463,curl,CVE-2016-8624,ubuntu:16.10,7.50.1-1ubuntu1.1
6464,curl,CVE-2016-8616,ubuntu:16.10,7.50.1-1ubuntu1.1
6465,curl,CVE-2016-8623,ubuntu:16.10,7.50.1-1ubuntu1.1
6466,curl,CVE-2016-7167,ubuntu:16.10,7.50.1-1ubuntu1.1
6467,curl,CVE-2016-8620,ubuntu:16.10,7.50.1-1ubuntu1.1
6468,curl,CVE-2016-8622,ubuntu:16.10,7.50.1-1ubuntu1.1
6469,curl,CVE-2016-8615,ubuntu:16.10,7.50.1-1ubuntu1.1
6470,curl,CVE-2016-8619,ubuntu:16.10,7.50.1-1ubuntu1.1
6471,curl,CVE-2016-8617,ubuntu:16.10,7.50.1-1ubuntu1.1
6472,curl,CVE-2016-8618,ubuntu:16.10,7.50.1-1ubuntu1.1
6473,curl,CVE-2016-8621,ubuntu:16.10,7.50.1-1ubuntu1.1
6474,curl,CVE-2016-7141,ubuntu:16.10,7.50.1-1ubuntu1.1
6475,curl,CVE-2018-1000121,ubuntu:17.10,7.55.1-1ubuntu2.4
6476,curl,CVE-2017-1000254,ubuntu:17.10,7.55.1-1ubuntu2
6477,curl,CVE-2018-1000301,ubuntu:17.10,7.55.1-1ubuntu2.5
6478,curl,CVE-2017-1000257,ubuntu:17.10,7.55.1-1ubuntu2.1
6479,curl,CVE-2018-1000300,ubuntu:17.10,7.55.1-1ubuntu2.5
6480,curl,CVE-2018-1000122,ubuntu:17.10,7.55.1-1ubuntu2.4
6481,curl,CVE-2018-1000005,ubuntu:17.10,7.55.1-1ubuntu2.3
6482,curl,CVE-2017-8816,ubuntu:17.10,7.55.1-1ubuntu2.2
6483,curl,CVE-2018-1000120,ubuntu:17.10,7.55.1-1ubuntu2.4
6484,curl,CVE-2018-1000007,ubuntu:17.10,7.55.1-1ubuntu2.3
6485,curl,CVE-2018-0500,ubuntu:17.10,7.55.1-1ubuntu2.6
6486,curl,CVE-2017-8817,ubuntu:17.10,7.55.1-1ubuntu2.2
6487,curl,CVE-2013-2174,ubuntu:13.04,7.29.0-1ubuntu3.1
6488,curl,CVE-2013-6422,ubuntu:13.04,7.29.0-1ubuntu3.4
6489,curl,CVE-2013-4545,ubuntu:13.04,7.29.0-1ubuntu3.3
6490,curl,CVE-2016-0755,ubuntu:15.10,7.43.0-1ubuntu2.1
6491,curl,ELSA-2019-2181,oracle:7,0:7.29.0-54.0.1.el7
6492,curl,ELSA-2019-4652,oracle:7,0:7.29.0-51.0.1.el7
6493,curl,ELSA-2017-3263,oracle:7,0:7.29.0-42.el7_4.1
6494,curl,ELSA-2016-2575,oracle:7,0:7.29.0-35.el7
6495,curl,ELSA-2015-2159,oracle:7,0:7.29.0-25.0.1.el7
6496,curl,ELSA-2018-3157,oracle:7,0:7.29.0-51.el7
6497,curl,ELSA-2017-2016,oracle:7,0:7.29.0-42.el7
6498,curl,ELSA-2019-1880,oracle:7,0:7.29.0-51.0.1.el7_6.3
6499,curl,ELSA-2009-1209,oracle:5,0:7.15.5-2.1.el5_3.5
6500,curl,ELSA-2013-0771,oracle:5,0:7.15.5-16.el5_9
6501,curl,ELSA-2011-0918,oracle:5,0:7.15.5-9.el5_6.3
6502,curl,ELSA-2013-0983,oracle:5,0:7.15.5-17.el5_9
6503,curl,ELSA-2009-0341,oracle:5,0:7.15.5-2.1.el5_3.4
6504,curl,ELSA-2010-0273,oracle:5,0:7.15.5-9.el5
6505,curl,ELSA-2015-1254,oracle:6,0:7.19.7-46.el6
6506,curl,ELSA-2011-0918,oracle:6,0:7.19.7-26.el6_1.1
6507,curl,ELSA-2017-0847,oracle:6,0:7.19.7-53.el6_9
6508,curl,ELSA-2019-4652,oracle:6,0:7.19.7-53.0.2.el6_9
6509,curl,ELSA-2013-0983,oracle:6,0:7.19.7-37.el6_4
6510,curl,ELSA-2014-0561,oracle:6,0:7.19.7-37.el6_5.3
6511,curl,ELSA-2013-0771,oracle:6,0:7.19.7-36.el6_4
6512,curl,RHSA-2013:0771,centos:5,0:7.15.5-16.el5_9
6513,curl,RHSA-2013:0983,centos:5,0:7.15.5-17.el5_9
6514,curl,RHSA-2011:0918,centos:5,0:7.15.5-9.el5_6.3
6515,curl,RHSA-2009:1209,centos:5,0:7.15.5-2.1.el5_3.5
6516,curl,RHSA-2010:0273,centos:5,0:7.15.5-9.el5
6517,curl,RHSA-2009:0341,centos:5,0:7.15.5-2.1.el5_3.4
6518,curl,RHSA-2013:0771,centos:6,0:7.19.7-36.el6_4
6519,curl,RHSA-2017:0847,centos:6,0:7.19.7-53.el6_9
6520,curl,RHSA-2013:0983,centos:6,0:7.19.7-37.el6_4
6521,curl,RHSA-2014:0561,centos:6,0:7.19.7-37.el6_5.3
6522,curl,RHSA-2011:0918,centos:6,0:7.19.7-26.el6_1.1
6523,curl,RHSA-2015:1254,centos:6,0:7.19.7-46.el6
6524,curl,RHSA-2016:2575,centos:7,0:7.29.0-35.el7
6525,curl,RHSA-2019:1880,centos:7,0:7.29.0-51.el7_6.3
6526,curl,RHSA-2017:2016,centos:7,0:7.29.0-42.el7
6527,curl,RHSA-2018:3157,centos:7,0:7.29.0-51.el7
6528,curl,RHSA-2019:2181,centos:7,0:7.29.0-54.el7
6529,curl,RHSA-2017:3263,centos:7,0:7.29.0-42.el7_4.1
6530,curl,RHSA-2015:2159,centos:7,0:7.29.0-25.el7
6531,grep,CVE-2015-1345,debian:unstable,2.20-4.1
6532,grep,CVE-2012-5667,debian:unstable,2.11-1
6533,grep,CVE-2015-1345,debian:8,2.20-4.1
6534,grep,CVE-2012-5667,debian:8,2.11-1
6535,grep,CVE-2015-1345,debian:10,2.20-4.1
6536,grep,CVE-2012-5667,debian:10,2.11-1
6537,grep,CVE-2012-5667,debian:9,2.11-1
6538,grep,CVE-2015-1345,debian:9,2.20-4.1
6539,grep,CVE-2012-5667,ubuntu:12.04,#MAXV#
6540,grep,ELSA-2015-2111,oracle:7,0:2.20-2.el7
6541,grep,ELSA-2015-1447,oracle:6,0:2.20-3.el6
6542,grep,RHSA-2015:1447,centos:6,0:2.20-3.el6
